7929719	"R3HCC1L"	8.67928065491939e-11	8.300533	7.269660	1.030873	True
7952004	"SCN4B"	8.69970104127886e-11	7.531910	8.706154	-1.174244	True
7961900	"ITPR2"	8.93915908885414e-11	9.122034	7.832596	1.289438	True
8113064	"LYSMD3"	9.13753860516782e-11	9.715761	8.700632	1.015129	True
8046590	"HNRNPA3///HNRNPA3P1"	9.17898115665769e-11	10.263234	9.079537	1.183697	True
8045933	"TANK"	9.18453331049901e-11	9.163209	8.189764	0.973445	True
8006638	"GGNBP2"	9.24630046762288e-11	9.361779	8.430397	0.931381	True
8096938	"LARP7///ZGRF1///LARP7"	9.25171884232025e-11	7.724410	6.530140	1.194270	True
8113914	"FNIP1"	9.30666215519341e-11	9.747904	8.809729	0.938175	True
8105523	"KIF2A"	9.49655568239856e-11	9.449149	8.561473	0.887676	True
7901048	"SNORD46"	9.82637037956651e-11	10.289876	11.198418	-0.908542	True
8108927	"RBM27"	9.93795170538932e-11	9.364975	8.597030	0.767945	True
8132209	"ZNRF2P1"	1.01566157108884e-10	8.414906	8.955835	-0.540929	True
7927062	"ZNF33A"	1.04462847487926e-10	8.338843	7.295305	1.043537	True
7957043	"FRS2"	1.07661182175764e-10	9.538019	8.509499	1.028520	True
7929609	"C10orf12"	1.08613503428902e-10	7.564967	6.620523	0.944444	True
8094460	"RBPJ"	1.10125187146949e-10	10.110814	9.190278	0.920536	True
8084844	"OPA1"	1.13232424654721e-10	9.350489	8.060742	1.289747	True
8107942	"RAD50"	1.14192061741369e-10	9.394526	7.888852	1.505674	True
8113881	"RAPGEF6"	1.15286582438124e-10	8.926765	7.909782	1.016983	True
8080991	"HNRNPA3///HNRNPA3P1"	1.16065645411596e-10	10.830327	9.619672	1.210655	True
7968746	"WBP4"	1.1624251400534e-10	7.550085	6.605543	0.944542	True
8090565	"SNORA7B"	1.16836998708302e-10	9.470091	10.734727	-1.264637	True
8105353	"SKIV2L2"	1.1700008350291e-10	10.039381	8.923706	1.115674	True
8174893	"THOC2"	1.18001446889755e-10	9.687841	8.317011	1.370830	True
8154670	"IFT74"	1.19218381325284e-10	7.137730	6.226436	0.911294	True
7933047	"CUL2"	1.19317721572119e-10	8.703799	7.766118	0.937680	True
8038919	"ZNF350"	1.19378811549022e-10	7.864264	6.886789	0.977475	True
7956670	"USP15"	1.19982282415966e-10	9.641781	8.587767	1.054013	True
7949637	"MRPL11"	1.19993491794391e-10	8.596764	9.467365	-0.870601	True
8090237	"ZNF148"	1.21036516562736e-10	9.417136	8.408160	1.008976	True
8103979	"CFAP97"	1.21293610471874e-10	10.067479	9.118271	0.949208	True
8020068	"ANKRD12"	1.21968429277387e-10	9.782233	8.755077	1.027155	True
8046346	"HAT1"	1.24294076611984e-10	9.290186	8.446737	0.843449	True
8032576	"AES"	1.26727611923199e-10	10.334587	11.152245	-0.817659	True
7960052	"SNORA49"	1.35417311195959e-10	8.224417	9.312348	-1.087932	True
8134122	"AKAP9"	1.36134248666645e-10	8.976821	7.661100	1.315721	True
7908330	"C1orf27"	1.45239767570425e-10	8.723483	7.849912	0.873571	True
7983763	"MAPK6"	1.46484160329802e-10	8.794578	7.302892	1.491686	True
8107208	"FER"	1.485199708755e-10	8.843184	7.777517	1.065667	True
7986250	"CHD2"	1.62074794472156e-10	10.202933	9.058747	1.144185	True
8107613	"SNX2"	1.63792200393005e-10	10.907167	9.559168	1.347998	True
8120758	"SENP6"	1.68112043593589e-10	9.696481	8.880063	0.816419	True
7924701	"ACBD3"	1.69333017231819e-10	10.500013	9.662745	0.837268	True
8147483	"MTDH"	1.7088087811538e-10	10.329327	9.485477	0.843849	True
8030978	"ZNF845"	1.74816031947337e-10	7.866281	6.358187	1.508093	True
7925622	"AHCTF1P1///AHCTF1"	1.75314648527209e-10	9.059593	7.881611	1.177982	True
8087951	"PBRM1"	1.80062069304493e-10	9.758870	8.698700	1.060170	True
8180257	"CEP170"	1.81196759439362e-10	10.287146	8.933786	1.353360	True
8158961	"GTF3C5"	1.86771958156623e-10	8.076411	8.548744	-0.472333	True
8153935	"ZNF252P"	1.92119559578798e-10	7.450239	6.127303	1.322936	True
8180326	"BAGE4"	1.96017285293962e-10	8.939375	8.100859	0.838516	True
7914500	"TMEM234"	1.97340783730414e-10	7.814777	8.321502	-0.506725	True
8152553	"TAF2"	2.00597160918198e-10	9.856919	8.949908	0.907011	True
8094719	"N4BP2"	2.02090062121577e-10	7.753106	6.738825	1.014281	True
8065018	"TASP1"	2.05553545465718e-10	8.073757	7.429690	0.644067	True
7970329	"GAS6"	2.06597639282954e-10	9.015179	9.974428	-0.959250	True
7919715	"ANP32E"	2.08082946244775e-10	7.623300	6.938930	0.684370	True
8160016	"RANBP6"	2.08485687512299e-10	8.435334	7.322608	1.112726	True
8135856	"ARF5"	2.09865277933621e-10	9.256930	10.147963	-0.891033	True
8054064	"ANKRD36B"	2.13176532069865e-10	9.025212	7.651840	1.373372	True
8084146	"FXR1"	2.1456052589209e-10	9.374975	8.285301	1.089674	True
8166500	"ZFX"	2.14994348734296e-10	9.609501	8.522678	1.086823	True
7920725	"SCAMP3"	2.15600401176587e-10	8.528749	9.202044	-0.673294	True
8057441	"CWC22"	2.18735414395632e-10	8.397066	7.335799	1.061267	True
7922418	"SNORD74"	2.19429021791334e-10	10.076609	11.329545	-1.252937	True
8147994	"UTP23"	2.23040685816905e-10	8.409943	7.622751	0.787192	True
8165438	"DPP7"	2.24586071355993e-10	10.428627	11.033082	-0.604455	True
8010967	"NXN"	2.24668117073157e-10	9.265877	10.143227	-0.877351	True
8113469	"PJA2"	2.27317634681434e-10	10.552507	9.525443	1.027064	True
8173673	"ATRX"	2.28901083893172e-10	8.767173	7.613890	1.153283	True
8174717	"UPF3B"	2.29565116077474e-10	7.327346	6.365975	0.961371	True
7924773	"CDC42BPA"	2.31673449517679e-10	9.360517	8.392211	0.968306	True
8104944	"NIPBL"	2.36294075396721e-10	9.660366	8.630405	1.029961	True
8021924	"THOC1"	2.39129819658936e-10	8.744877	7.831896	0.912980	True
7925525	"CEP170"	2.47502763131886e-10	9.188872	7.823698	1.365174	True
7995583	"CHD9"	2.51948984329158e-10	9.888189	8.713291	1.174898	True
7927854	"HNRNPH3"	2.54913957824587e-10	9.356697	8.415240	0.941457	True
8127787	"IBTK"	2.56390799153792e-10	9.844753	8.770392	1.074362	True
8090577	"MBD4"	2.56428075846158e-10	9.079677	8.184295	0.895381	True
8043861	"EIF5B"	2.5766176567419e-10	9.521669	8.129585	1.392083	True
8020323	"RNMT"	2.63142477588609e-10	7.791379	6.914651	0.876728	True
8017547	"ICAM2"	2.649146130831e-10	10.084320	11.118291	-1.033971	True
7989347	"ICE2"	2.66114794346957e-10	8.946051	8.113140	0.832911	True
7952988	"ERC1"	2.72988828560208e-10	9.671421	8.853921	0.817500	True
7954382	"PYROXD1"	2.74941877220414e-10	8.673733	7.317571	1.356162	True
8019802	"RNU2-1"	2.75130119463482e-10	13.088113	13.676518	-0.588405	True
8043276	"SNORD94"	2.76718318983306e-10	9.240127	10.624757	-1.384630	True
7902367	"ACADM"	2.77120277918777e-10	9.734706	9.019300	0.715406	True
7969390	"PIBF1"	2.81216690172248e-10	8.002037	7.034724	0.967313	True
7938762	"GTF2H1"	2.85325947676086e-10	9.277404	8.310995	0.966409	True
8151549	"IMPA1"	2.85705327212188e-10	9.108648	8.054610	1.054038	True
7971920	"HNRNPA3///HNRNPA3P1"	2.92994269147459e-10	10.697230	9.451040	1.246190	True
8046169	"PPIG"	2.95207419764206e-10	7.990699	7.023953	0.966747	True
7936614	"EIF3A"	3.04792846577579e-10	10.984407	9.577547	1.406859	True
8092201	"TBL1XR1"	3.06330886214723e-10	10.219120	9.453974	0.765146	True
7949075	"TRMT112"	3.06456450961216e-10	11.340660	12.140118	-0.799458	True
7917433	"ODF2L"	3.10748094192475e-10	8.206433	7.101689	1.104744	True
8130578	"SNORA20"	3.14526420358837e-10	10.990373	11.954845	-0.964472	True
8091562	"DHX36"	3.16733449523032e-10	8.916370	7.721883	1.194487	True
8034390	"ZNF799"	3.20976978136083e-10	7.869969	6.824234	1.045735	True
7978776	"MIS18BP1"	3.28079283689071e-10	8.181814	6.839070	1.342744	True
8040440	"GEN1"	3.30783726615208e-10	7.703091	6.313613	1.389478	True
8078110	"CAPN7"	3.34930957282311e-10	9.382508	8.479143	0.903365	True
7945864	"ZNF195"	3.47783076952057e-10	8.656393	8.040452	0.615941	True
8067903	"USP25"	3.47911910857188e-10	10.674827	9.857840	0.816987	True
8127977	"SYNCRIP"	3.71389666869102e-10	10.178859	9.210907	0.967951	True
8121161	"UFL1"	3.76987506956033e-10	9.214124	8.125435	1.088689	True
7973770	"SCFD1"	3.86993190358514e-10	8.841138	7.947001	0.894137	True
8133106	"SNORA22"	3.88113578870137e-10	11.160753	12.075800	-0.915047	True
8052269	"CCDC88A"	3.91240029530539e-10	8.915260	7.537743	1.377517	True
7903541	"STXBP3"	4.01545883599007e-10	8.910199	8.187829	0.722370	True
7932678	"YME1L1"	4.0619816865348e-10	10.858847	9.991273	0.867574	True
7965264	"CEP290"	4.1077443398454e-10	6.917225	5.779341	1.137884	True
8055913	"PRPF40A"	4.12963439381829e-10	9.032559	7.730557	1.302001	True
8180328	"BAGE2"	4.26561705796414e-10	9.214163	8.472569	0.741594	True
8135464	"DLD"	4.27958882515161e-10	9.259247	8.134367	1.124879	True
8178727	"TNXB///ATF6B"	4.28539788592205e-10	9.582915	10.149554	-0.566638	True
8001876	"NAE1"	4.32344822761393e-10	8.893309	7.986159	0.907150	True
8107164	"PPIP5K2"	4.36609849910749e-10	9.411331	8.211595	1.199735	True
8090772	"TOPBP1"	4.39657777520598e-10	9.141087	8.012798	1.128289	True
8129706	"HBS1L"	4.43367297965789e-10	8.953076	8.029423	0.923653	True
8068522	"TTC3"	4.44605664464411e-10	9.326415	8.167405	1.159009	True
7979044	"NIN"	4.46366590944148e-10	8.765780	7.819450	0.946330	True
7969096	"CDADC1"	4.46651390082401e-10	7.650796	6.987167	0.663629	True
8113157	"TTC37"	4.48543967204863e-10	9.342656	7.914765	1.427891	True
7980923	"TRIP11"	4.53585439213235e-10	8.716233	7.541753	1.174481	True
8152465	"EIF3H"	4.68790919364834e-10	10.985767	10.342073	0.643694	True
7927267	"FAM35DP///FAM35BP///FAM35A"	4.70443163514327e-10	8.938030	7.773008	1.165022	True
7976307	"GOLGA5"	4.71816809127118e-10	9.609652	8.568293	1.041359	True
8083605	"RSRC1"	4.86106830997571e-10	8.627930	7.465828	1.162102	True
8030993	"ZNF761"	4.87806913939408e-10	7.457054	6.518613	0.938441	True
8115606	"SLU7"	4.89497514047919e-10	8.389225	7.189054	1.200171	True
7941104	"ARL2-SNX15///ARL2"	4.90423139502359e-10	10.146090	11.121545	-0.975455	True
7919269	"RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4"	4.91317057932779e-10	13.000993	13.699273	-0.698279	True
7919349	"RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4"	4.91317057932779e-10	13.000993	13.699273	-0.698279	True
8069711	"LTN1"	4.96387844876125e-10	8.400053	7.401715	0.998338	True
8006906	"ERBB2"	5.0029709242664e-10	8.846395	9.495074	-0.648679	True
8102789	"TERF1"	5.01282562942775e-10	8.426155	7.738206	0.687948	True
7917103	"ZZZ3"	5.10292100599787e-10	9.498269	8.539530	0.958739	True
8004111	"RABEP1"	5.164642566353e-10	9.236429	8.255764	0.980666	True
8099926	"PDS5A"	5.18244945405363e-10	10.668600	9.941785	0.726815	True
8152656	"ZHX1-C8orf76///ZHX1"	5.24058497734513e-10	9.006475	8.231530	0.774945	True
7974483	"KTN1"	5.28348159097426e-10	8.918633	7.644857	1.273775	True
8006030	"TAOK1"	5.31998480552189e-10	9.622869	8.781685	0.841183	True
8162352	"NOL8"	5.32742407801378e-10	8.684775	7.375113	1.309662	True
7924351	"EPRS"	5.39534261925295e-10	9.112802	7.608082	1.504720	True
8095048	"FIP1L1"	5.41469180459536e-10	9.650941	9.199265	0.451675	True
7981181	"SCARNA13///SNHG10"	5.51192772810229e-10	9.355193	10.456023	-1.100829	True
8106141	"FCHO2"	5.59442069507565e-10	10.208395	9.137729	1.070666	True
7975068	"ZBTB1"	5.63201743781814e-10	8.948149	7.971908	0.976240	True
8056220	"AHCTF1P1///AHCTF1"	5.68122063045502e-10	9.314305	8.186982	1.127323	True
7978628	"PPP2R3C"	5.71441902902442e-10	8.379227	7.592330	0.786897	True
8120441	"PHF3"	5.75516291790756e-10	9.852878	8.500710	1.352168	True
8084173	"ATP11B"	5.95532859658909e-10	9.854714	8.916339	0.938375	True
7904340	"MAN1A2"	5.96781527326904e-10	9.594043	8.886035	0.708008	True
8082465	"EFCC1"	5.99761389940122e-10	8.732700	9.493355	-0.760655	True
8107691	"PHAX"	6.00228819753551e-10	8.423331	7.585245	0.838086	True
8151149	"ARFGEF1"	6.03251368010234e-10	9.446059	8.493861	0.952198	True
8131975	"TAX1BP1"	6.04457871175934e-10	9.807769	8.635789	1.171980	True
8125295	"TNXB///ATF6B"	6.06990345968026e-10	9.648909	10.204017	-0.555108	True
8139832	"ZNF117"	6.24038338534271e-10	9.178463	7.729674	1.448790	True
7999752	"LYRM2///ZC3H11A"	6.25769428556444e-10	9.705962	8.362347	1.343615	True
7951447	"CWF19L2"	6.40452303055265e-10	7.565099	6.587335	0.977765	True
8042086	"VRK2"	6.45347693410545e-10	8.914309	7.937785	0.976524	True
8124262	"TDP2"	6.48598167989607e-10	9.513078	8.618840	0.894238	True
8053288	"GCFC2"	6.56438556612795e-10	8.102251	7.380110	0.722141	True
8035808	"ZNF100"	6.60788482018755e-10	7.838745	6.755245	1.083501	True
7917771	"DNTTIP2"	6.77149930022844e-10	9.359239	7.698013	1.661227	True
8168447	"PBDC1"	7.03206546260772e-10	7.790409	6.730881	1.059528	True
8070046	"PAXBP1"	7.05357021919939e-10	8.627598	7.751349	0.876249	True
8083183	"U2SURP"	7.15773356522621e-10	9.764546	8.727735	1.036811	True
8140424	"SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1"	7.17364201507447e-10	7.392847	7.815804	-0.422957	True
8038998	"ZNF468"	7.27682375720136e-10	7.635723	6.671274	0.964450	True
8056829	"CIR1"	7.29564522986463e-10	6.579050	5.748045	0.831005	True
8113286	"RIOK2"	7.30722336054009e-10	8.375950	7.258108	1.117842	True
